 
CarID,Brand,Model,Price,Year,Miles,Gear,Fuel,Color,InteriorColor,Drive,Power,Weight,NumberofSeats,Body,NumberofDoors,TaxClass,NextEUInspectionDate,CylinderVolume,Sold
291059982,BMW,6-serie,619000,2018,103000,Automat,Diesel,Grå,LED.DAK./ELFEN.WE.EX./KEDER IN KONT,Firehjulsdrift,265,1880kg,5,Kombi 5-dørs,5,Personbil,06.04.2024,3l,False
296443366,BMW,5-serie,44777,2007,310000,Automat,Diesel,Blå,Sort skinn,Bakhjulsdrift,150,1595kg,5,Sedan,4,Personbil,12.08.2023,2l,False
295635324,BMW,5-serie,359900,2019,139000,Automat,El + Bensin,White,Sort skinn,Bakhjulsdrift,296,1770kg,5,Sedan,5,Personbil,2l,,False
295554963,BMW,3-serie,129000,2012,185000,Manuell,Bensin,Black,Bakhjulsdrift,143,1430kg,5,Stasjonsvogn,Personbil,2l,,,,False
296784850,BMW,5-serie,369000,2018,54312,Automat,El + Bensin,Grå,Beige,Bakhjulsdrift,252,1770kg,5,Sedan,4,Personbil,30.04.2024,2l,False
297771191,BMW,7-serie,251777,2010,194000,Automat,Diesel,Black,Firehjulsdrift,306,1950kg,5,Sedan,4,3,Personbil,3l,,False
297544409,BMW,5-serie,499999,2019,81400,Automat,Diesel,Black,Firehjulsdrift,190,1750kg,5,Stasjonsvogn,5,4,Personbil,2l,,False
296109713,BMW,5-serie,189000,2014,187000,Automat,Diesel,Black,Firehjulsdrift,184,1840kg,5,Stasjonsvogn,5,Personbil,31.03.2023,2l,,False
296201273,BMW,5-serie,279000,2015,90934,Automat,Diesel,Black,Sort skinn,Firehjulsdrift,190,1730kg,5,Sedan,4,Personbil,01.09.2024,2l,False
291793644,BMW,5-serie,695000,2022,28000,Automat,El + Bensin,Grå,Sort Dakotaskinn,Firehjulsdrift,292,1960kg,5,Stasjonsvogn,5,Personbil,14.02.2026,2l,False
292056927,BMW,3-serie,247147,2013,158500,Manuell,Diesel,Blå,Firehjulsdrift,163,1585kg,5,Sedan,4,Personbil,18.08.2024,2l,,False
290755975,BMW,5-serie,198000,2014,145500,Automat,Diesel,Black,Beige helskinn/sport,Firehjulsdrift,184,1840kg,5,Stasjonsvogn,5,1,Personbil,2l,False
297247573,BMW,5-serie,129777,2010,335000,Automat,Diesel,Brun,Bakhjulsdrift,204,1770kg,5,Stasjonsvogn,4,2,Personbil,02.07.2024,3l,False
296082587,BMW,3-serie,235000,2017,171248,Automat,El + Bensin,Blå,Bakhjulsdrift,272,1660kg,5,Sedan,5,Personbil,2l,,,False
296440496,BMW,3-serie,310000,2013,194000,Automat,Bensin,Black,Firehjulsdrift,306,1590kg,5,Sedan,11,Personbil,04.11.2024,3l,,False
285660831,BMW,5-serie,174033,2012,210000,Automat,Diesel,Grå,Svart,Bakhjulsdrift,184,1715kg,5,Stasjonsvogn,4,Personbil,13.03.2025,2l,False
293024689,BMW,5-serie,124777,2011,232000,Automat,Diesel,Black,Bakhjulsdrift,184,1715kg,5,Stasjonsvogn,5,1,Personbil,2l,,False
297187218,BMW,5-serie,438000,2020,33000,Automat,El + Bensin,Black,Sort,Firehjulsdrift,296,1860kg,5,Sedan,5,1,Personbil,2l,False
296668414,BMW,4-serie,279990,2014,97323,Automat,Diesel,White,Sort,Firehjulsdrift,184,1600kg,5,Sedan,5,Personbil,2l,,False
272597025,BMW,3-serie,239034,2017,51000,Automat,El + Bensin,Sølv,Bakhjulsdrift,252,1660kg,5,Sedan,4,3,Personbil,16.04.2023,2l,False
297164581,BMW,5-serie,84777,2009,178000,Automat,Diesel,Grå,Bakhjulsdrift,163,1620kg,5,Stasjonsvogn,5,3,Personbil,17.09.2023,2l,False
294992745,BMW,3-serie GT,209900,2014,123000,Automat,Diesel,Black,Dakota Svart,Firehjulsdrift,163,1650kg,5,Kombi 5-dørs,5,Personbil,2l,,False
296154058,BMW,3-serie,595000,2021,24900,Automat,El + Bensin,Black,Skinn Vernasca Black/dekorsøm Blue/Black,Firehjulsdrift,292,1890kg,5,Stasjonsvogn,5,Personbil,18.05.2025,2l,False
295605628,BMW,3-serie,369000,2018,82000,Automat,Diesel,Sølv,Firehjulsdrift,190,1605kg,5,Stasjonsvogn,5,Personbil,2l,,,False
297012244,BMW,5-serie,179000,2014,174000,Manuell,Diesel,Black,Beige skinn,Bakhjulsdrift,143,1720kg,5,Stasjonsvogn,5,Personbil,2l,,False
291275534,BMW,5-serie,259999,2012,92000,Automat,Diesel,Black,Firehjulsdrift,211,5,Sedan,Personbil,2l,,,,,False
294108528,BMW,3-serie,189000,2015,127100,Automat,Bensin,Sølv,Svart,Bakhjulsdrift,136,1405kg,5,Sedan,5,3,Personbil,1598l,False
295096909,BMW,5-serie,669000,2021,32750,Automat,El + Bensin,Grå,"Sort ""Dakota"" Skinninteriør",Firehjulsdrift,292,1960kg,5,Stasjonsvogn,5,Personbil,14.12.2025,2l,False
291498462,BMW,3-serie,429000,2017,116000,Automat,Diesel,Black,Firehjulsdrift,258,1615kg,5,Sedan,5,Personbil,3l,,,False
297617708,BMW,5-serie,219147,2012,145000,Automat,Diesel,Grå,Bakhjulsdrift,184,1715kg,5,Stasjonsvogn,5,Personbil,2l,,,False
295576119,BMW,5-serie,379000,2019,42500,Automat,El + Bensin,Grå,Sort Dakota skinn,Bakhjulsdrift,252,5,Sedan,4,Personbil,2l,,,False
294187852,BMW,4-serie,239000,2014,156000,Automat,Diesel,Grå,Sort Skinn,Bakhjulsdrift,184,1465kg,4,Coupe,3,Personbil,2l,,False
266197725,BMW,7-serie,204034,2011,199500,Automat,Diesel,Black,Bakhjulsdrift,245,1865kg,5,Sedan,12,Personbil,3l,,,False
290623364,BMW,7-serie,830000,2018,45000,Automat,Bensin,Black,ZBFQ = RØDT,Firehjulsdrift,450,1915kg,5,Sedan,4,Personbil,30.11.2022,"4,4l",False
295765721,BMW,5-serie,231777,2010,137600,Automat,Diesel,Grå,Bakhjulsdrift,204,1705kg,5,Sedan,8,Personbil,04.08.2024,3l,,False
288628063,BMW,5-serie,151777,2010,161300,Automat,Diesel,Black,Bakhjulsdrift,163,1715kg,5,Stasjonsvogn,5,Personbil,20.02.2024,2l,,False
287097423,BMW,4-serie,219147,2014,195937,Manuell,Diesel,Grå,Bakhjulsdrift,184,1450kg,4,Coupe,2,6,Personbil,2l,,False
295194640,BMW,3-serie,539000,2021,35438,Automat,El + Bensin,Grå,Alcantara Sort,Firehjulsdrift,292,1890kg,5,Stasjonsvogn,5,Personbil,21.09.2025,2l,False
292056126,BMW,5-serie,459000,2018,88564,Automat,Diesel,Blå,Svart,Firehjulsdrift,190,1750kg,5,Stasjonsvogn,5,Personbil,31.10.2023,2l,False
295845749,BMW,3-serie,399947,2020,36000,Automat,El + Bensin,Blå,Bakhjulsdrift,296,1740kg,5,Sedan,Personbil,2l,,,,False
293763896,BMW,5-serie,321777,2011,98000,Automat,Diesel,Sølv,Firehjulsdrift,258,1940kg,5,Stasjonsvogn,5,4,Personbil,15.03.2025,3l,False
293088719,BMW,5-serie,389800,2019,57800,Automat,El + Bensin,Blå,Sort,Bakhjulsdrift,296,1770kg,5,Sedan,4,Personbil,2l,,False
296452117,BMW,3-serie,69900,2007,147600,Manuell,Bensin,Blå,Bakhjulsdrift,115,1340kg,5,Sedan,4,Personbil,22.02.2025,"1,6l",,False
283377085,BMW,3-serie,66729,2007,202000,Automat,Diesel,Black,Bakhjulsdrift,177,1520kg,5,Stasjonsvogn,4,Personbil,17.02.2025,2l,,False
297574122,BMW,3-serie,99000,2009,193000,Automat,Diesel,Grå,Sort,Firehjulsdrift,177,1540kg,5,Sedan,5,Personbil,2l,,False
296129165,BMW,5-serie,449999,2018,74000,Automat,Bensin,Black,M-sportsseter i skinn,Firehjulsdrift,252,5,Stasjonsvogn,5,1,Personbil,2l,,False
297569861,BMW,3-serie GT,338900,2017,76300,Automat,Bensin,Sølv,Sort Skinn,Firehjulsdrift,252,1565kg,5,Kombi 5-dørs,5,Personbil,18.02.2024,2l,False
295982284,BMW,5-serie,299000,2014,105000,Automat,Diesel,Grå,Firehjulsdrift,258,1920kg,5,Stasjonsvogn,5,Personbil,3l,,,False
296953039,BMW,3-serie,500000,2016,86000,Automat,Diesel,White,Firehjulsdrift,313,1770kg,5,Stasjonsvogn,5,2,Personbil,3l,,False
294092641,BMW,5-serie,479000,2019,60411,Automat,Diesel,White,Firehjulsdrift,190,1750kg,5,Stasjonsvogn,5,Personbil,30.11.2024,2l,,False
297094444,BMW,3-serie,399000,2020,24000,Automat,El + Bensin,Blå,Svart skinn/alcantara,Bakhjulsdrift,296,1740kg,5,Sedan,5,Personbil,2l,,True
297758891,BMW,5-serie,26777,2001,380000,Manuell,Diesel,Blå,Svart,Bakhjulsdrift,200,1745kg,5,Stasjonsvogn,3,Personbil,20.04.2023,"2,9l",False
288600623,BMW,5-serie,71777,2007,246000,Automat,Diesel,Grå,Sort,Bakhjulsdrift,177,1620kg,5,Stasjonsvogn,4,Personbil,08.10.2023,2l,False
292634530,BMW,5-serie,349900,2018,90990,Automat,Diesel,White,Grå/Sort,Bakhjulsdrift,190,1660kg,5,Stasjonsvogn,5,Personbil,,,False
297836611,BMW,3-serie,71777,2009,241000,Automat,Diesel,Blå,Bakhjulsdrift,136,1520kg,5,Sedan,4,10,Personbil,28.02.2025,2l,False
284706274,BMW,3-serie,73729,2009,270000,Automat,Diesel,Black,Svart Skinn,Firehjulsdrift,163,1605kg,4,Coupe,2,Personbil,21.09.2023,2l,False
296815606,BMW,5-serie,284999,2011,145000,Automat,Diesel,Black,Bakhjulsdrift,299,1825kg,5,Sedan,4,3,Personbil,28.02.2024,3l,False
297861233,BMW,3-serie,294147,2018,69000,Automat,El + Bensin,Black,Bakhjulsdrift,272,1660kg,5,Sedan,4,Personbil,31.05.2024,2l,,False
291425126,BMW,5-serie,509000,2020,30028,Automat,El + Bensin,Grå,Leather Dakota Black,Firehjulsdrift,252,1860kg,5,Sedan,4,Personbil,13.01.2024,2l,False
292768964,BMW,5-serie,48777,2004,212000,Automat,Bensin,Blå,Bakhjulsdrift,170,1500kg,5,Sedan,4,2,Personbil,25.06.2024,"2,2l",False
296220936,BMW,3-serie,45000,2007,143000,Manuell,Bensin,Sølv,Bakhjulsdrift,116,1340kg,5,Sedan,4,5,Personbil,25.02.2025,"1,6l",False
293495156,BMW,5-serie,129000,2013,285000,Automat,Diesel,Grå,Bakhjulsdrift,163,1715kg,5,Stasjonsvogn,Personbil,2l,,,,False
276587706,BMW,3-serie,494681,2021,32000,Automat,El + Bensin,Grå,M-Sport Delskinn og alcantara,Firehjulsdrift,292,5,Stasjonsvogn,5,2,Personbil,22.10.2024,2l,False
294900533,BMW,5-serie,494147,2018,54590,Automat,Diesel,Grå,Sort Stoff & Alcantara kombinasjon,Firehjulsdrift,190,1750kg,5,Stasjonsvogn,5,Personbil,2l,,False
295942910,BMW,4-serie,449000,2018,91500,Automat,Diesel,Blå,Sort Dakota skinn,Firehjulsdrift,313,1750kg,5,Kombi 5-dørs,5,Personbil,31.01.2023,3l,False
290866282,BMW,3-serie,75000,2009,171000,Manuell,Bensin,Grå,Sort,Bakhjulsdrift,122,1495kg,5,Stasjonsvogn,5,Personbil,"1,6l",,False
297718315,BMW,3-serie,449000,2021,21800,Automat,Diesel,Grå,Mørkt stoff,Firehjulsdrift,190,1690kg,Stasjonsvogn,5,Personbil,,,,False
295688010,BMW,3-serie,179000,2013,169000,Automat,Bensin,Black,Leder Dakota/veneto-beige/exklusivnaht (LCLY),Firehjulsdrift,184,1560kg,5,Stasjonsvogn,5,Personbil,2l,,False
296501769,BMW,3-serie,299900,2017,83091,Automat,El + Bensin,Sølv,Sort skinn,Bakhjulsdrift,272,1660kg,5,Sedan,4,Personbil,,,False
288908325,BMW,3-serie,438000,2020,18500,Automat,El + Bensin,Blå,Bakhjulsdrift,292,1770kg,5,Sedan,4,1,Personbil,20.11.2023,2l,False
295948336,BMW,3-serie,554000,2021,12591,Automat,El + Bensin,Blå,Firehjulsdrift,292,1890kg,5,Stasjonsvogn,5,Personbil,30.09.2025,2l,,False
292862097,BMW,5-serie,31777,1998,170600,Automat,Bensin,Rød,Svart skinn,Bakhjulsdrift,193,1460kg,5,Sedan,7,Personbil,16.06.2023,"2,8l",False
294949447,BMW,5-serie,399000,2019,70000,Automat,El + Bensin,Blå,Sorte skinnseter,Bakhjulsdrift,252,1770kg,5,Sedan,4,Personbil,27.03.2023,2l,False
292319261,BMW,3-serie,254147,2016,154000,Automat,Diesel,Black,Firehjulsdrift,190,1535kg,5,Sedan,4,Personbil,27.01.2024,2l,,False
294718192,BMW,3-serie,15000,2001,188000,Automat,Bensin,Sølv,Bakhjulsdrift,118,1320kg,5,Sedan,Personbil,"1,9l",,,,False
284497384,BMW,5-serie,186729,2009,209000,Automat,Diesel,Blå,Firehjulsdrift,235,1780kg,5,Stasjonsvogn,5,2,Personbil,3l,,False
293375779,BMW,7-serie,79900,2003,231000,Automat,Diesel,Grå,Nasca/Black,Bakhjulsdrift,218,1900kg,5,Sedan,5,Personbil,3l,,False
295714934,BMW,5-serie,579900,2018,106900,Automat,Diesel,Grå,Excl. leather nappa/mocca/exclusive seam,Firehjulsdrift,320,1850kg,5,Stasjonsvogn,5,Personbil,3l,,False
296084258,BMW,3-serie,648500,2022,19500,Automat,El + Bensin,Blå,Firehjulsdrift,292,1890kg,5,Stasjonsvogn,5,Personbil,31.08.2025,2l,,False
232514260,BMW,3-serie,129000,2010,157000,Automat,Diesel,Grå,Svart,Firehjulsdrift,184,1605kg,5,Stasjonsvogn,5,3,Personbil,2l,False
293345578,BMW,3-serie,189000,2013,131500,Automat,Diesel,Blå,Leder Dakota/sattel-braun/exklusivnaht,Firehjulsdrift,163,1585kg,5,Stasjonsvogn,5,Personbil,22.06.2023,2l,False
282339793,BMW,3-serie,418729,2009,156100,Automat,Bensin,White,Svart,Bakhjulsdrift,306,1540kg,4,Coupe,2,10,Personbil,3l,False
253500964,BMW,4-serie,194034,2014,182000,Automat,Diesel,White,Svart alcantara,Bakhjulsdrift,136,1510kg,5,Coupe,4,5,Personbil,2l,False
291985549,BMW,5-serie,91777,2010,230900,Automat,Diesel,Black,Sort,Firehjulsdrift,197,1780kg,5,Stasjonsvogn,1,Personbil,24.08.2024,3l,False
295978686,BMW,5-serie,245000,2013,101789,Automat,Bensin,Black,Lyst,Firehjulsdrift,245,1705kg,5,Sedan,4,2,Personbil,2l,False
294701979,BMW,3-serie,234147,2017,150000,Automat,El + Bensin,Grå,Bakhjulsdrift,272,1660kg,5,Sedan,4,Personbil,2l,,,False
294851155,BMW,3-serie,299990,2017,78000,Automat,El + Bensin,Sølv,Stoff Hexagon/alcantara/anthrazit (HAAT),Bakhjulsdrift,272,1660kg,5,Sedan,4,Personbil,2l,,False
296487544,BMW,5-serie,329147,2018,70000,Automat,El + Bensin,Black,Bakhjulsdrift,296,1770kg,5,Sedan,4,Personbil,2l,,,False
296437355,BMW,3-serie,91777,2009,207110,Manuell,Diesel,White,Beige skinn og sort,Bakhjulsdrift,163,1505kg,5,Stasjonsvogn,3,Personbil,02.08.2023,2l,False
297582424,BMW,5-serie,295900,2018,181932,Automat,Diesel,Blå,Elfenben Skinn,Firehjulsdrift,190,1750kg,5,Stasjonsvogn,5,Personbil,31.05.2023,2l,False
291545359,BMW,5-serie,189000,2012,179000,Automat,Diesel,Blå,Sort,Firehjulsdrift,211,1795kg,5,Sedan,Personbil,2l,,,False
295200210,BMW,5-serie,439000,2019,36000,Automat,El + Bensin,Grå,Bakhjulsdrift,296,1770kg,5,Sedan,5,Personbil,2l,,,False
295744071,BMW,4-serie,254947,2015,143000,Automat,Diesel,Grå,Sort/grå alcantara,Firehjulsdrift,190,1615kg,5,Coupe,4,Personbil,07.05.2023,2l,False
297478995,BMW,5-serie,439000,2018,106500,Automat,Diesel,Blå,Svart,Firehjulsdrift,190,1750kg,5,Stasjonsvogn,5,Personbil,25.03.2023,2l,False
294743204,BMW,3-serie,95000,2011,210091,Manuell,Diesel,White,Bakhjulsdrift,116,1400kg,5,Sedan,4,2,Personbil,18.08.2024,2l,False
294852589,BMW,5-serie,599000,2021,27000,Automat,El + Bensin,Grå,Sort Dakotaskinn,Firehjulsdrift,292,1895kg,5,Sedan,4,Personbil,30.12.2025,2l,False
295619102,BMW,5-serie,129999,2007,229000,Automat,Diesel,Black,Bakhjulsdrift,197,1670kg,5,Sedan,4,Personbil,3l,,,False
293558120,BMW,3-serie,419000,2020,43500,Automat,El + Bensin,Black,Sort Alcantara,Bakhjulsdrift,292,1770kg,5,Sedan,4,Personbil,28.02.2024,2l,False
292235573,BMW,3-serie,268000,2018,55000,Automat,Bensin,Black,Sort Stoff,Bakhjulsdrift,136,1490kg,5,Stasjonsvogn,5,Personbil,"1,5l",,False
297297332,BMW,5-serie,174147,2012,188000,Automat,Diesel,White,Sort skinn,Bakhjulsdrift,184,1715kg,5,Stasjonsvogn,6,Personbil,21.06.2024,2l,False
296206579,BMW,3-serie,539000,2022,31000,Automat,El + Bensin,Black,Sort Alcantara,Firehjulsdrift,292,1890kg,5,Stasjonsvogn,5,Personbil,14.02.2026,2l,False
297425375,BMW,5-serie,254147,2015,174200,Automat,Diesel,Black,Firehjulsdrift,163,1730kg,5,Sedan,4,6,Personbil,2l,,False
296146514,BMW,5-serie GT,279000,2012,199200,Automat,Diesel,Grå,Firehjulsdrift,245,2090kg,5,Sedan,5,3,Personbil,3l,,False
296542904,BMW,5-serie,449900,2017,120000,Automat,Diesel,White,SORT SKINN,Firehjulsdrift,258,1920kg,5,Stasjonsvogn,5,Personbil,3l,,False
288048562,BMW,5-serie,534999,2017,57400,Automat,Diesel,Grå,Firehjulsdrift,265,1695kg,5,Sedan,4,2,Personbil,30.04.2023,3l,False
296087645,BMW,4-serie,709000,2021,24500,Automat,Diesel,Black,Cognac,Firehjulsdrift,190,1760kg,5,Kombi 5-dørs,5,Personbil,03.08.2025,2l,False
296153247,BMW,3-serie,435000,2020,35500,Automat,El + Bensin,Black,Bakhjulsdrift,292,1770kg,5,Sedan,4,1,Personbil,21.11.2023,2l,False
297369578,BMW,5-serie,159000,2011,139400,Automat,Diesel,Grå,Mørkt skinn,Bakhjulsdrift,163,1715kg,5,Stasjonsvogn,5,Personbil,28.02.2025,2l,False
297676489,BMW,3-serie,539000,2021,45463,Automat,El + Bensin,Grå,Sort,Firehjulsdrift,292,1890kg,5,Stasjonsvogn,5,Personbil,25.11.2024,2l,False
295706506,BMW,5-serie,489990,2018,89966,Automat,Diesel,Black,Sort dekota skinn,Firehjulsdrift,190,1735kg,5,Stasjonsvogn,5,Personbil,2l,,False
296153133,BMW,3-serie,447000,2020,44800,Automat,El + Bensin,Grå,Bakhjulsdrift,292,1770kg,5,Sedan,4,1,Personbil,09.12.2023,2l,False
295775884,BMW,4-serie,229000,2014,149000,Automat,Diesel,White,Firehjulsdrift,163,1540kg,4,Coupe,2,Personbil,28.02.2025,2l,,False
297581566,BMW,3-serie,369000,2020,26000,Automat,El + Bensin,Grå,Alcantara/sensatec sort,Bakhjulsdrift,292,1770kg,5,Sedan,4,Personbil,04.12.2023,2l,True
273798458,BMW,3-serie GT,249034,2014,127000,Automat,Diesel,Black,Svart Msport alcantara,Firehjulsdrift,163,1650kg,5,Kombi 5-dørs,5,5,Personbil,2l,False
298080932,BMW,5-serie,319147,2018,155000,Automat,Diesel,Sølv,Firehjulsdrift,190,1735kg,5,Stasjonsvogn,5,3,Personbil,31.10.2024,2l,False
294941311,BMW,4-serie,259000,2017,166000,Automat,Diesel,Black,Bakhjulsdrift,190,1540kg,5,Coupe,5,Personbil,2l,,,False
275573984,BMW,5-serie,65000,1999,237000,Manuell,Bensin,Black,Beige/sort,Bakhjulsdrift,150,1470kg,5,Sedan,2,Personbil,30.06.2023,2l,False
289880335,BMW,5-serie,87499,2007,154600,Manuell,Diesel,Black,Beige,Bakhjulsdrift,150,1585kg,5,Sedan,4,Personbil,08.03.2025,2l,False
293593285,BMW,5-serie,179147,2012,162198,Automat,Diesel,Black,Bakhjulsdrift,184,1715kg,5,Stasjonsvogn,3,Personbil,24.02.2024,2l,,False
297582367,BMW,5-serie,499000,2019,83800,Automat,Diesel,Black,Sort skinn,Firehjulsdrift,190,1750kg,5,Stasjonsvogn,5,Personbil,31.10.2023,2l,False
292946745,BMW,4-serie,379000,2019,79900,Automat,Diesel,White,Fabric Hexagon/Alcantara/anthracite,Firehjulsdrift,190,1650kg,5,Kombi 5-dørs,5,Personbil,30.06.2023,2l,False
232815354,BMW,7-serie,599000,2017,46000,Automat,El + Bensin,Brun,Sort,Firehjulsdrift,326,2000kg,5,Sedan,4,2,Personbil,2l,False
296997565,BMW,5-serie,27777,2007,227600,Automat,Diesel,Blå,Bakhjulsdrift,163,1620kg,5,Stasjonsvogn,3,Personbil,30.09.2023,2l,,False
291924266,BMW,3-serie,289702,2018,52215,Automat,El + Bensin,Grå,Anthrazitsort stoff,Bakhjulsdrift,252,1660kg,5,Sedan,4,Personbil,31.10.2024,2l,False
254670318,BMW,5-serie,204034,2011,235000,Automat,Diesel,Black,Firehjulsdrift,258,1865kg,5,Stasjonsvogn,5,Personbil,3l,,,False
294317202,BMW,3-serie,179000,2013,110500,Automat,Bensin,Blå,SVARK SPORT SKINN,Firehjulsdrift,184,1560kg,5,Stasjonsvogn,Personbil,2l,,,False
293278060,BMW,3-serie,124147,2012,261000,Automat,Diesel,Black,Bakhjulsdrift,136,1495kg,5,Kombi 5-dørs,4,7,Personbil,30.01.2025,2l,False
293095283,BMW,3-serie,499000,2022,50750,Automat,El + Bensin,Black,Sort Alcantara og Sensatec kombinasjonsinteriør,Firehjulsdrift,292,1890kg,5,Stasjonsvogn,5,Personbil,01.11.2025,2l,False
296110676,BMW,5-serie,999000,2022,9000,Automat,Diesel,Rød,Eksklusivskinn 'Nappa' Black/ kontrastsøm Black,Firehjulsdrift,286,2102kg,5,Stasjonsvogn,5,Personbil,01.03.2026,3l,True
296430356,BMW,3-serie,44777,2006,304418,Automat,Diesel,Grå,Bakhjulsdrift,163,1520kg,5,Stasjonsvogn,5,4,Personbil,31.08.2024,2l,False
295830033,BMW,5-serie,379900,2019,59000,Automat,El + Bensin,Black,Excl.leather nappa/black/exclusive seam,Bakhjulsdrift,296,1770kg,5,Kombi 5-dørs,5,1,Personbil,2l,False
297054762,BMW,5-serie,89000,2005,266837,Automat,Diesel,Blå,Lys grå,Bakhjulsdrift,218,1700kg,5,Stasjonsvogn,5,Personbil,3l,,False
296942411,BMW,3-serie,139147,2012,118514,Manuell,Bensin,Grå,Bakhjulsdrift,143,1430kg,5,Stasjonsvogn,5,4,Personbil,14.09.2023,2l,False
293489025,BMW,5-serie,329000,2018,77000,Automat,El + Bensin,Black,Sort Alcantara m.blå sømmer,Bakhjulsdrift,296,1770kg,5,Sedan,4,Personbil,2l,,False
293099924,BMW,6-serie,180000,2007,160000,Automat,Bensin,White,Bakhjulsdrift,258,1510kg,4,Coupe,3,Personbil,15.02.2025,3l,,False
293120286,BMW,3-serie,219000,2013,92500,Automat,Bensin,Black,helskinn svart,Firehjulsdrift,184,1560kg,5,Stasjonsvogn,5,Personbil,2l,,True
293513904,BMW,3-serie,12777,2002,310000,Manuell,Diesel,Blå,Bakhjulsdrift,150,1505kg,5,Stasjonsvogn,15,Personbil,19.11.2022,2l,,False
294777305,BMW,3-serie,21777,2003,228585,Manuell,Diesel,Black,Bakhjulsdrift,116,1480kg,5,Stasjonsvogn,4,14,Personbil,2l,,False
295050491,BMW,3-serie,575000,2020,51000,Automat,Diesel,Grå,Sort Sensatec,Firehjulsdrift,265,1760kg,5,Stasjonsvogn,5,Personbil,12.02.2024,3l,False
294371988,BMW,3-serie,304147,2018,61000,Automat,El + Bensin,Black,Bakhjulsdrift,252,1660kg,5,Sedan,4,1,Personbil,2l,,True
276427839,BMW,3-serie,189000,2008,89900,Manuell,Bensin,White,Sort,Bakhjulsdrift,170,1670kg,4,Cabriolet,2,Personbil,13.04.2024,2l,False
273188908,BMW,6-serie,319034,2012,217000,Automat,Diesel,Black,Sort skinn,Bakhjulsdrift,313,1715kg,4,Coupe,Personbil,3l,,,False
297032181,BMW,3-serie,23777,1998,316000,Manuell,Bensin,Blå,Bakhjulsdrift,150,1365kg,5,Sedan,19,Personbil,2l,,,False
290062986,BMW,3-serie,80000,2011,142000,Manuell,Diesel,Black,Bakhjulsdrift,116,1475kg,5,Stasjonsvogn,5,4,Personbil,30.09.2023,2l,False
295695786,BMW,3-serie,250777,2008,253030,Automat,Diesel,Black,Bakhjulsdrift,286,1570kg,4,Coupe,4,Personbil,3l,,,False
296777965,BMW,5-serie,299000,2015,122942,Automat,Diesel,Grå,Firehjulsdrift,218,1765kg,5,Stasjonsvogn,5,Personbil,2l,,,False
297514846,BMW,5-serie,438999,2020,42100,Automat,El + Bensin,Grå,Sort Skinn Sport,Firehjulsdrift,252,5,Sedan,4,1,Personbil,06.01.2024,2l,False
297533305,BMW,5-serie,255000,2011,132500,Automat,Diesel,Blå,Beige,Bakhjulsdrift,204,1780kg,5,Sedan,4,Personbil,3l,,False
297501288,BMW,3-serie,174990,2011,85349,Automat,Diesel,Grå,Sort delskinn,Firehjulsdrift,163,1605kg,5,Stasjonsvogn,5,Personbil,2l,,False
295223507,BMW,5-serie,159900,2013,204013,Automat,Diesel,White,Bakhjulsdrift,184,1715kg,5,Stasjonsvogn,Personbil,2l,,,,False
293018268,BMW,3-serie,149800,2013,126634,Automat,Bensin,Black,MØRKT SPORTSINTERIØR,Bakhjulsdrift,136,1470kg,5,Stasjonsvogn,5,3,Personbil,"1,6l",False
291660016,BMW,3-serie,249000,2012,165000,Manuell,Bensin,Rød,Svart,Bakhjulsdrift,245,1505kg,5,Sedan,Personbil,2l,,,False
295071344,BMW,5-serie,126777,2009,230000,Automat,Diesel,Grå,Sort Skinn,Firehjulsdrift,235,1780kg,5,Stasjonsvogn,5,4,Personbil,3l,False
297925569,BMW,3-serie,129000,2011,134000,Manuell,Bensin,Black,Bakhjulsdrift,143,1360kg,5,Sedan,5,Personbil,2l,,,False
297375308,BMW,3-serie,489900,2020,46400,Automat,Diesel,Black,Firehjulsdrift,190,1580kg,5,Sedan,4,Personbil,01.11.2023,2l,,False
269858949,BMW,3-serie,144034,2012,209783,Automat,Diesel,Black,Bakhjulsdrift,184,1430kg,5,Sedan,4,2,Personbil,20.01.2024,2l,False
296910959,BMW,5-serie,329000,2018,98500,Automat,El + Bensin,Blå,Bakhjulsdrift,296,1770kg,5,Sedan,4,4,Personbil,1998l,,False
293948365,BMW,3-serie,539000,2021,40950,Automat,El + Bensin,Grå,"Sort ""M Sport"" Alcantara/Sensatec kombinasjonsinteriør",Firehjulsdrift,292,1890kg,5,Stasjonsvogn,5,Personbil,02.11.2024,2l,False
295181883,BMW,5-serie,94900,2010,198000,Automat,Diesel,Grå,Bakhjulsdrift,163,1620kg,5,Stasjonsvogn,Personbil,2l,,,,False
293423953,BMW,5-serie,329000,2017,42500,Automat,Diesel,Black,Bakhjulsdrift,190,1560kg,5,Sedan,4,Personbil,23.03.2023,2l,,True
291419940,BMW,5-serie,249000,2014,110000,Automat,Diesel,White,Firehjulsdrift,184,1730kg,5,Sedan,Personbil,2l,,,,False
295741193,BMW,3-serie,138777,2008,223000,Automat,Diesel,Grå,Sort/grå alcantara,Bakhjulsdrift,231,1690kg,5,Stasjonsvogn,4,Personbil,31.08.2023,3l,True
286156484,BMW,5-serie,36777,2007,310000,Automat,Diesel,Grå,Sort skinn,Bakhjulsdrift,150,1610kg,5,Stasjonsvogn,7,Personbil,2l,,False
